shot,valid,reason,flipped,dt,n,ipmax,quench_duration_s,is_fast,n_bridge
22947,True,,False,0.00019999999999997797,3355,507181.46875,0.0019999999999997797,True,0
22975,True,,False,0.00019999999999999185,2976,643596.125,0.04099999999999833,False,1
22999,True,,False,0.00019999999999999185,3133,426590.21875,0.04619999999999812,False,0
23129,True,,False,0.00019999999999999185,3018,669668.125,0.07099999999999711,False,1
23273,True,,False,0.00019999999999999185,3143,641699.75,0.09879999999999597,False,0
23305,True,,False,0.00020000000000000573,1823,835506.0,0.0010000000000000286,True,1
23327,True,,False,0.00019999999999999185,2836,577738.5,0.0017999999999999267,True,3
23349,True,,False,0.00019999999999999185,3013,555547.6875,0.053599999999997816,False,2
23372,True,,False,0.00019999999999997797,3424,430076.78125,0.028399999999996872,False,0
23398,True,,False,0.00019999999999999185,3042,640337.0,0.073599999999997,False,6
23431,True,,False,0.0001999999999999988,2529,953403.0625,0.002999999999999982,True,4
23453,True,,False,0.00019999999999999185,2822,992092.1875,0.0029999999999998778,True,0
23486,True,,False,0.0001999999999999988,2522,835917.5,0.000999999999999994,True,4
23506,True,,False,0.00019999999999997797,3730,645087.3125,0.019399999999997863,False,0
23532,True,,False,0.00019999999999999185,2879,896938.9375,0.004599999999999813,True,2
23600,True,,False,0.0001999999999999988,2460,1036161.875,0.0025999999999999843,True,4
23624,True,,False,0.00019999999999999185,3118,637685.3125,0.09439999999999615,False,0
23672,True,,False,0.0001999999999999988,2439,740884.125,0.02639999999999984,False,2
23695,True,,False,0.00019999999999997797,3582,635969.625,0.22819999999997487,False,0
23716,True,,False,0.00019999999999997797,3329,630220.5625,0.12039999999998674,False,1
23738,True,,False,0.00019999999999997797,3337,640568.0625,0.11379999999998747,False,2
23778,True,,False,0.00019999999999997797,3480,531930.375,0.0015999999999998238,True,0
23804,True,,False,0.00019999999999999185,2967,924590.25,0.020199999999999177,False,3
23828,True,,False,0.00019999999999999185,2862,912616.5625,0.002799999999999886,True,2
23854,True,,False,0.0001999999999999988,2219,861587.5625,0.0013999999999999915,True,2
23883,True,,False,0.00020000000000000573,2097,445965.0,0.00840000000000024,True,0
23905,True,,False,0.00019999999999999185,2900,920337.375,0.0031999999999998696,True,0
23932,True,,False,0.00019999999999999185,2554,663266.0,0.039599999999998386,False,4
23978,True,,False,0.00019999999999999185,3026,648861.4375,0.08519999999999653,False,1
24000,True,,False,0.00019999999999997797,3416,435307.40625,0.04319999999999524,False,3
24024,True,,False,0.00020000000000000573,2163,434608.75,0.0020000000000000573,True,0
24060,True,,False,0.00019999999999999185,3046,647862.875,0.07899999999999678,False,0
24080,True,,False,0.00019999999999999185,2601,1014911.5625,0.0031999999999998696,True,1
24125,True,,False,0.00019999999999999185,2982,833087.0625,0.0031999999999998696,True,0
24155,True,,False,0.00019999999999999185,3200,644152.5625,0.11219999999999543,False,2
24179,True,,False,0.00020000000000000573,1720,784562.625,0.03320000000000095,False,0
24211,True,,False,0.00019999999999999185,2595,926004.3125,0.0031999999999998696,True,2
24303,True,,False,0.00019999999999997797,3250,925072.375,0.01859999999999795,False,2
24326,True,,False,0.00019999999999999185,2589,980808.125,0.0031999999999998696,True,2
24349,True,,False,0.00020000000000000573,1746,783468.875,0.0020000000000000573,True,3
24369,True,,False,0.00019999999999999185,2870,932402.1875,0.002599999999999894,True,0
24391,True,,False,0.00019999999999997797,3507,467097.15625,0.0013999999999998458,True,1
24413,True,,False,0.00019999999999999185,3153,1091519.125,0.002799999999999886,True,0
24437,True,,False,0.00019999999999999185,3111,856393.5,0.0019999999999999185,True,0
24461,True,,False,0.00019999999999999185,2666,1003367.75,0.002399999999999902,True,0
24481,True,,False,0.00019999999999999185,2715,758020.1875,0.0021999999999999104,True,0
24507,True,,False,0.00019999999999999185,2608,901646.5,0.002399999999999902,True,0
24532,True,,False,0.00019999999999999185,2741,1186524.5,0.0029999999999998778,True,0
24553,True,,False,0.00019999999999999185,2692,961768.1875,0.01619999999999934,False,1
24576,True,,False,0.00019999999999999185,2691,1148272.75,0.002599999999999894,True,0
24599,True,,False,0.00019999999999999185,2552,1047053.9375,0.0029999999999998778,True,0
24621,True,,False,0.00019999999999997797,3276,771764.3125,0.0023999999999997357,True,4
24647,True,,False,0.00019999999999997797,3527,708537.9375,0.0007999999999999119,True,2
24670,True,,False,0.00019999999999999185,2611,1016642.375,0.0029999999999998778,True,0
24700,True,,False,0.00019999999999999185,2862,664241.625,0.03859999999999843,False,0
24722,True,,False,0.00019999999999999185,2967,814179.1875,0.002399999999999902,True,1
24742,True,,False,0.00019999999999999185,2679,1126567.375,0.0031999999999998696,True,1
24764,True,,False,0.0001999999999999988,2505,967216.4375,0.002799999999999983,True,1
24789,True,,False,0.00019999999999999185,2769,1128399.5,0.0029999999999998778,True,3
24815,True,,False,0.00019999999999999185,3142,645133.5,0.09999999999999593,False,2
24847,True,,False,0.00019999999999997797,3650,443433.71875,0.0019999999999997797,True,1
24877,True,,False,0.00019999999999999185,2688,638074.5625,0.05979999999999756,False,1
24898,True,,False,0.00019999999999999532,2545,668331.6875,0.0035999999999999158,True,1
24921,True,,False,0.00019999999999999185,2820,686093.3125,0.03559999999999855,False,0
25002,True,,False,0.00019999999999999185,3215,766449.0625,0.10519999999999571,False,2
25025,True,,False,0.00020000000000000573,2064,772830.3125,0.0010000000000000286,True,0
25047,True,,False,0.00020000000000000573,2193,644761.0625,0.07060000000000202,False,0
25069,True,,False,0.00019999999999997797,4016,656607.5625,0.060799999999993304,False,3
25094,True,,False,0.00019999999999999185,3159,654814.1875,0.1395999999999943,False,3
25117,True,,False,0.00019999999999999185,3128,645140.625,0.09719999999999604,False,3
25142,True,,False,0.0001999999999999988,2536,1033241.6875,0.0015999999999999903,True,5
25166,True,,False,0.00019999999999997797,3408,760773.125,0.0353999999999961,False,3
25188,True,,False,0.00020000000000000573,1836,834022.8125,0.018600000000000533,False,3
25222,True,,False,0.00019999999999997797,3377,767810.5,0.04639999999999489,False,2
25261,True,,False,0.00019999999999999185,2874,925902.1875,0.0033999999999998615,True,0
25284,True,,False,0.00019999999999999185,3093,653739.125,0.08179999999999667,False,3
25304,True,,False,0.00020000000000000573,2192,677627.0625,0.0020000000000000573,True,0
25330,True,,False,0.00019999999999999185,2561,934605.5,0.0031999999999998696,True,0
25353,True,,False,0.00019999999999997797,3377,772767.125,0.04619999999999491,False,3
25427,True,,False,0.00019999999999997797,11635,264814.03125,1.1331999999998752,False,0
25453,True,,False,0.00019999999999997797,12152,338924.59375,1.1283999999998757,False,0
25476,True,,False,0.00019999999999997797,12400,385560.0625,1.116199999999877,False,0
25497,True,,False,0.00019999999999997797,12377,422426.4375,1.1181999999998768,False,0
25562,True,,False,0.00019999999999997797,12228,386380.375,1.0865999999998803,False,0
25618,True,,False,0.00019999999999997797,4430,607579.625,0.0019999999999997797,True,3
25673,True,,False,0.00019999999999997797,4456,442879.84375,0.023199999999997445,False,2
25699,True,,False,0.00019999999999997797,4450,477760.03125,0.0011999999999998678,True,2
25739,True,,False,0.00019999999999997797,4015,995532.75,0.0023999999999997357,True,0
25766,True,,False,0.00019999999999997797,3951,1013532.9375,0.0021999999999997577,True,2
25792,True,,False,0.00019999999999997797,4559,693457.5,0.0009999999999998899,True,3
25860,True,,False,0.00019999999999997797,4368,445274.375,0.07599999999999163,False,2
25939,True,,False,0.00019999999999997797,3822,783857.25,0.12999999999998568,False,0
25959,True,,False,0.00019999999999997797,4502,435863.875,0.07659999999999156,False,0
25988,True,,False,0.00019999999999997797,4028,831319.9375,0.0027999999999996916,True,2
26010,True,,False,0.00019999999999997797,3981,827955.625,0.15539999999998289,False,0
26040,True,,False,0.00019999999999997797,3880,767564.5625,0.1333999999999853,False,4
26070,True,,False,0.00019999999999997797,3808,1103162.25,0.0021999999999997577,True,5
26101,True,,False,0.00019999999999997797,3599,930363.625,0.0027999999999996916,True,1
26128,True,,False,0.00019999999999997797,4464,774071.9375,0.0011999999999998678,True,2
26151,True,,False,0.00019999999999997797,3980,516199.46875,0.0025999999999997137,True,0
26173,True,,False,0.00019999999999997797,4547,852968.4375,0.0011999999999998678,True,1
26198,True,,False,0.00019999999999997797,4537,910648.75,0.0007999999999999119,True,1
26229,True,,False,0.00019999999999997797,3745,899486.6875,0.0029999999999996696,True,1
26260,True,,False,0.00019999999999997797,3705,569263.5,0.0013999999999998458,True,1
26292,True,,False,0.00019999999999997797,4009,806516.5625,0.07759999999999145,False,0
26328,True,,False,0.00019999999999997797,4053,801614.125,0.13039999999998564,False,3
26368,True,,False,0.00019999999999997797,4484,663654.3125,0.09079999999999,False,1
26394,True,,False,0.00019999999999997797,4085,893862.5,0.0027999999999996916,True,0
26434,True,,False,0.00019999999999997797,4080,806853.9375,0.08839999999999026,False,2
26459,True,,False,0.00019999999999997797,3939,1141714.375,0.0031999999999996476,True,0
26491,True,,False,0.00019999999999997797,4597,893546.4375,0.0013999999999998458,True,3
26526,True,,False,0.00019999999999997797,3764,917825.9375,0.0021999999999997577,True,3
26555,True,,False,0.00019999999999997797,4658,676584.9375,0.08559999999999057,False,4
26585,True,,False,0.00019999999999997797,3967,824119.25,0.0027999999999996916,True,1
26619,True,,False,0.00019999999999997797,4629,573973.1875,0.0027999999999996916,True,3
26647,True,,False,0.00019999999999997797,4032,800784.5625,0.15559999999998286,False,2
26768,True,,False,0.00019999999999997797,4296,441705.90625,0.007599999999999163,True,2
26798,True,,False,0.00019999999999997797,4321,450056.96875,0.014199999999998436,True,2
26821,True,,False,0.00019999999999997797,4573,668266.3125,0.07779999999999143,False,4
26849,True,,False,0.00019999999999997797,3977,866190.25,0.0033999999999996255,True,2
26876,True,,False,0.00019999999999997797,3818,821336.125,0.0029999999999996696,True,0
26910,True,,False,0.00019999999999997797,4015,773290.4375,0.1379999999999848,False,3
26946,True,,False,0.00019999999999997797,4183,670906.0625,0.0535999999999941,False,5
26973,True,,False,0.0001999999999999988,2421,956081.625,0.0023999999999999855,True,1
27001,True,,False,0.00019999999999997797,4042,924795.375,0.0029999999999996696,True,1
27034,True,,False,0.00019999999999999185,2954,765741.375,0.009999999999999593,True,3
27058,True,,False,0.00019999999999997797,3502,450606.34375,0.00879999999999903,True,4
27086,True,,False,0.00019999999999997797,3514,890741.25,0.0031999999999996476,True,9
27113,True,,False,0.00019999999999999185,2914,843769.6875,0.002799999999999886,True,0
27137,True,,False,0.00019999999999999185,3118,758064.5,0.002399999999999902,True,1
27159,True,,False,0.00019999999999999185,3097,793991.4375,0.002799999999999886,True,3
27183,True,,False,0.00020000000000000573,1571,725359.8125,0.0032000000000000917,True,1
27205,True,,False,0.00019999999999997797,3480,666781.5625,0.07599999999999163,False,0
27228,True,,False,0.00019999999999997797,4128,753536.6875,0.0005999999999999339,True,4
27251,True,,False,0.00019999999999999185,3207,904970.5,0.002799999999999886,True,1
27276,True,,False,0.00019999999999999185,2689,915932.75,0.0029999999999998778,True,2
27298,True,,False,0.00019999999999999185,2658,1105722.25,0.0031999999999998696,True,2
27324,True,,False,0.00019999999999999185,2856,1038079.6875,0.0029999999999998778,True,1
27352,True,,False,0.00019999999999997797,4559,810685.3125,0.0005999999999999339,True,1
27378,True,,False,0.00019999999999999185,2791,780732.8125,0.002799999999999886,True,3
27401,True,,False,0.00020000000000000573,1765,837527.25,0.003000000000000086,True,0
27421,True,,False,0.00020000000000000573,2193,815579.3125,0.003000000000000086,True,1
27445,True,,False,0.00019999999999999185,2627,899389.3125,0.0029999999999998778,True,0
27474,True,,False,0.00019999999999999185,3156,788855.3125,0.002599999999999894,True,0
27496,True,,False,0.00019999999999997797,3492,633259.5,0.05219999999999425,False,2
27522,True,,False,0.00019999999999999185,2594,955235.625,0.0035999999999998533,True,4
27544,True,,False,0.00019999999999999185,2593,603506.125,0.002799999999999886,True,1
27569,True,,False,0.0001999999999999988,2511,907988.75,0.0023999999999999855,True,0
27590,True,,False,0.00019999999999999185,2558,852732.4375,0.012199999999999503,True,2
27616,True,,False,0.00019999999999997797,3594,442706.03125,0.0025999999999997137,True,0
27639,True,,False,0.0001999999999999988,2358,812027.9375,0.0013999999999999915,True,8
27662,True,,False,0.0001999999999999988,2481,940076.3125,0.002799999999999983,True,5
27686,True,,False,0.00019999999999999185,3183,922054.75,0.03479999999999858,False,0
27711,True,,False,0.00020000000000000573,2172,649287.5,0.0016000000000000458,True,0
27735,True,,False,0.0001999999999999988,2532,794048.3125,0.04299999999999974,False,4
27762,True,,False,0.00020000000000000573,1994,1030419.1875,0.0012000000000000344,True,7
27787,True,,False,0.00019999999999999185,3092,878929.625,0.026599999999998916,False,5
27811,True,,False,0.00019999999999997797,3466,659801.5625,0.08419999999999073,False,0
27846,True,,False,0.00019999999999997797,3386,655216.625,0.07579999999999165,False,1
27871,True,,False,0.00019999999999999185,2804,674058.5,0.002799999999999886,True,6
27893,True,,False,0.00019999999999997797,3404,640384.0,0.06399999999999295,False,0
27919,True,,False,0.00019999999999999185,2737,996258.875,0.0033999999999998615,True,6
27943,True,,False,0.00019999999999999185,2566,769140.4375,0.002599999999999894,True,2
27968,True,,False,0.00019999999999997797,4019,411636.1875,0.023199999999997445,False,2
28004,True,,False,0.00019999999999999185,3150,662446.4375,0.07899999999999678,False,5
28027,True,,False,0.00019999999999999185,2823,984518.3125,0.0031999999999998696,True,0
28049,True,,False,0.00019999999999999185,3144,755672.9375,0.0021999999999999104,True,4
28071,True,,False,0.0001999999999999988,2391,913475.125,0.0031999999999999806,True,0
28095,True,,False,0.00019999999999999185,2752,1004143.6875,0.0031999999999998696,True,5
28120,True,,False,0.00019999999999999185,3133,776093.125,0.0029999999999998778,True,1
28144,True,,False,0.00019999999999999185,3035,1113833.375,0.0029999999999998778,True,4
28164,True,,False,0.00019999999999997797,4136,516899.78125,0.0005999999999999339,True,4
28188,True,,False,0.00019999999999999185,2710,912801.3125,0.003799999999999845,True,0
28211,True,,False,0.00020000000000000573,1883,894345.1875,0.0016000000000000458,True,9
28233,True,,False,0.00019999999999999185,3154,750595.1875,0.13119999999999465,False,3
28260,True,,False,0.00020000000000000573,1994,871727.875,0.003000000000000086,True,3
28283,True,,False,0.00019999999999999185,2857,1069159.0,0.0009999999999999593,True,8
28308,True,,False,0.00019999999999997797,3415,824855.6875,0.0007999999999999119,True,2
28329,True,,False,0.00019999999999999185,2564,905117.5,0.0029999999999998778,True,2
28351,True,,False,0.0001999999999999988,2257,801189.4375,0.0035999999999999782,True,10
28755,True,,False,0.0001999999999999988,2361,673022.9375,0.0025999999999999843,True,2
28780,True,,False,0.00019999999999999185,2719,571124.3125,0.03159999999999871,False,1
28814,True,,False,0.00019999999999997797,3563,431857.5,0.0317999999999965,False,15
28836,True,,False,0.00019999999999999185,2769,963808.9375,0.002799999999999886,True,0
28861,True,,False,0.00020000000000000573,1554,811116.875,0.0012000000000000344,True,6
28938,True,,False,0.0001999999999999988,2322,708892.8125,0.002799999999999983,True,3
28990,True,,False,0.00019999999999997797,3449,475024.40625,0.0007999999999999119,True,7
29011,True,,False,0.00019999999999997797,3368,437616.09375,0.008199999999999097,True,5
29036,True,,False,0.00019999999999999185,2566,943306.9375,0.002799999999999886,True,6
29072,True,,False,0.00019999999999997797,3756,665012.0,0.01859999999999795,False,10
29126,True,,False,0.00019999999999999185,2728,1092232.0,0.0033999999999998615,True,3
29156,True,,False,0.00019999999999997797,3872,657479.875,0.06239999999999313,False,0
29190,True,,False,0.00019999999999999185,2719,1056324.25,0.0009999999999999593,True,5
29214,True,,False,0.0001999999999999988,2323,987044.8125,0.0025999999999999843,True,6
29239,True,,False,0.00019999999999999185,3163,1018189.25,0.002599999999999894,True,6
29267,True,,False,0.0001999999999999988,2511,1044985.625,0.000999999999999994,True,0
29333,True,,False,0.00019999999999999185,3070,589008.0,0.08259999999999663,False,4
29377,True,,False,0.00019999999999997797,4313,453749.78125,0.007599999999999163,True,5
29407,True,,False,0.00019999999999999185,2900,690139.625,0.002799999999999886,True,5
29428,True,,False,0.0001999999999999988,2498,1110932.0,0.0031999999999999806,True,3
29453,True,,False,0.00019999999999999185,2785,1017040.9375,0.0031999999999998696,True,6
29492,True,,False,0.00019999999999999185,3152,541872.4375,0.0007999999999999674,True,6
29524,True,,False,0.00019999999999999185,3091,483794.21875,0.0007999999999999674,True,1
29565,True,,False,0.00019999999999999185,3057,690796.625,0.002399999999999902,True,5
29593,True,,False,0.00019999999999999185,3228,824534.75,0.007199999999999707,True,6
29625,True,,False,0.00019999999999997797,3646,668662.125,0.0007999999999999119,True,10
29651,True,,False,0.00019999999999997797,3739,663735.0625,0.0007999999999999119,True,2
29687,True,,False,0.00019999999999997797,4511,451668.0625,0.025999999999997137,False,7
29720,True,,False,0.00019999999999997797,4601,448035.65625,0.013599999999998502,True,10
29753,True,,False,0.00019999999999999185,2643,614481.625,0.002799999999999886,True,14
29784,True,,False,0.00019999999999997797,4337,462508.5,0.0009999999999998899,True,3
29818,True,,False,0.00020000000000000573,1789,537753.5,0.0020000000000000573,True,1
29849,True,,False,0.00020000000000000573,1870,672897.125,0.002200000000000063,True,3
29887,True,,False,0.00019999999999997797,3362,676902.25,0.0009999999999998899,True,0
29915,True,,False,0.00019999999999999185,3035,901755.5625,0.0009999999999999593,True,1
29937,True,,False,0.00019999999999997797,3555,643581.875,0.044999999999995044,False,0
29958,True,,False,0.00019999999999999185,3161,681268.625,0.002799999999999886,True,2
29988,True,,False,0.00019999999999997797,3288,454948.8125,0.0735999999999919,False,0
30019,True,,False,0.00019999999999997797,3607,900789.4375,0.0009999999999998899,True,1
30044,True,,False,0.00019999999999999185,2968,741600.3125,0.0007999999999999674,True,1
30068,True,,False,0.00019999999999997797,3670,888130.8125,0.0015999999999998238,True,6
30097,True,,False,0.00019999999999999185,2795,875363.25,0.001199999999999951,True,5
30121,True,,False,0.00019999999999999185,2784,624517.625,0.0019999999999999185,True,8
30144,True,,False,0.00019999999999997797,3736,663639.0625,0.03739999999999588,False,9
30168,True,,False,0.0001999999999999988,2369,1044853.375,0.0033999999999999794,True,6
30191,True,,False,0.00019999999999999185,2949,834949.5625,0.0033999999999998615,True,15
30250,True,,False,0.00019999999999999185,3007,639129.5625,0.002799999999999886,True,6
30271,True,,False,0.00019999999999997797,4513,451828.0,0.021199999999997665,False,3
30299,True,,False,0.00019999999999999185,2695,1084315.75,0.0029999999999998778,True,4
30323,True,,False,0.00019999999999997797,4477,457625.875,0.024399999999997313,False,12
30357,True,,False,0.0001999999999999988,2227,721907.5625,0.0025999999999999843,True,4
30380,True,,False,0.00019999999999999185,2826,980492.75,0.036199999999998525,False,0
30416,True,,False,0.00019999999999999185,2631,971633.9375,0.0005999999999999756,True,0
30447,True,,False,0.00019999999999999185,2617,1004199.6875,0.0007999999999999674,True,1
30469,True,,False,0.00020000000000000573,1870,728362.0625,0.0020000000000000573,True,0
