shot,valid,reason,flipped,dt,n,ipmax,quench_duration_s,is_fast,n_bridge
22958,True,,False,0.00019999999999997797,3513,452585.25,0.0015999999999998238,True,6
22985,True,,False,0.00019999999999999185,3006,427453.9375,0.040399999999998354,False,1
23009,True,,False,0.00019999999999997797,3735,425888.3125,0.07399999999999185,False,0
23164,True,,False,0.00019999999999997797,3338,440322.375,0.007199999999999207,True,1
23285,True,,False,0.00019999999999999185,2566,749006.8125,0.03979999999999838,False,0
23317,True,,False,0.00019999999999997797,3836,434611.125,0.004999999999999449,True,3
23339,True,,False,0.00019999999999999185,2979,862762.4375,0.0021999999999999104,True,1
23359,True,,False,0.00019999999999999185,2899,424448.21875,0.03019999999999877,False,1
23386,True,,False,0.00019999999999999185,2929,938900.375,0.002799999999999886,True,4
23408,True,,False,0.00019999999999997797,3568,645431.0,0.04839999999999467,False,2
23441,True,,False,0.00019999999999999185,2703,1019306.5,0.0031999999999998696,True,0
23474,True,,False,0.00019999999999999185,2737,1123168.0,0.002599999999999894,True,3
23496,True,,False,0.0001999999999999988,2463,801308.125,0.020199999999999878,False,3
23522,True,,False,0.00019999999999999185,3164,614338.5625,0.09499999999999613,False,6
23589,True,,False,0.00019999999999999185,3064,638412.1875,0.07799999999999682,False,3
23610,True,,False,0.00019999999999997797,3615,737413.9375,0.10119999999998885,False,1
23635,True,,False,0.00019999999999997797,3703,640462.1875,0.049799999999994515,False,1
23683,True,,False,0.00019999999999997797,3442,676453.375,0.14059999999998452,False,0
23706,True,,False,0.0001999999999999988,2490,748490.75,0.00659999999999996,True,0
23728,True,,False,0.00019999999999999185,2924,669544.625,0.13979999999999432,False,0
23765,True,,False,0.00019999999999997797,3472,462101.40625,0.0015999999999998238,True,3
23790,True,,False,0.00019999999999999185,2895,871636.125,0.0021999999999999104,True,2
23814,True,,False,0.00019999999999997797,3391,801583.0,0.05019999999999447,False,5
23840,True,,False,0.00019999999999999185,2587,895464.25,0.002799999999999886,True,0
23867,True,,False,0.00019999999999999185,2893,1190150.125,0.002799999999999886,True,0
23893,True,,False,0.00019999999999999185,2906,809844.25,0.0033999999999998615,True,1
23919,True,,False,0.00020000000000000573,2126,822046.375,0.00140000000000004,True,0
23942,True,,False,0.00019999999999999185,2589,665637.3125,0.036199999999998525,False,2
23988,True,,False,0.00019999999999997797,3565,435192.0625,0.028199999999996894,False,5
24013,True,,False,0.0001999999999999988,2509,778974.0625,0.0025999999999999843,True,0
24037,True,,False,0.00019999999999999185,3018,653930.1875,0.0009999999999999593,True,1
24070,True,,False,0.0001999999999999988,2485,803209.5625,0.0025999999999999843,True,0
24095,True,,False,0.00019999999999999185,2863,495327.90625,0.001199999999999951,True,5
24135,True,,False,0.00019999999999999185,2618,1019041.375,0.002799999999999886,True,1
24167,True,,False,0.00019999999999999185,2673,856485.6875,0.002799999999999886,True,0
24201,True,,False,0.00019999999999999185,2880,1010826.9375,0.002799999999999886,True,0
24221,True,,False,0.00019999999999999185,2749,973526.8125,0.0029999999999998778,True,0
24313,True,,False,0.00019999999999999185,2770,1003700.875,0.002799999999999886,True,1
24336,True,,False,0.00019999999999999185,2565,1028986.1875,0.0031999999999998696,True,3
24359,True,,False,0.00019999999999999185,2752,997819.0625,0.0031999999999998696,True,2
24381,True,,False,0.00019999999999997797,3487,436329.6875,0.024999999999997247,False,4
24403,True,,False,0.00019999999999997797,3463,1046982.6875,0.005599999999999383,True,2
24424,True,,False,0.00019999999999999185,2848,1048605.5,0.0029999999999998778,True,1
24448,True,,False,0.00019999999999999185,2651,844927.875,0.1253999999999949,False,4
24471,True,,False,0.00019999999999999185,2604,976576.6875,0.01739999999999929,False,3
24497,True,,False,0.00019999999999999185,2867,939845.5625,0.0029999999999998778,True,0
24519,True,,False,0.0001999999999999988,2429,908694.5,0.001999999999999988,True,2
24542,True,,False,0.00019999999999999185,2871,1132397.125,0.0029999999999998778,True,0
24566,True,,False,0.00019999999999999185,2663,1188770.125,0.0029999999999998778,True,0
24586,True,,False,0.00019999999999999185,2666,1185783.125,0.0031999999999998696,True,2
24609,True,,False,0.00020000000000000573,1892,892737.9375,0.00140000000000004,True,1
24634,True,,False,0.0001999999999999988,2357,961501.5625,0.012999999999999921,True,1
24660,True,,False,0.00020000000000000573,1782,738108.75,0.0024000000000000687,True,2
24688,True,,False,0.00019999999999999185,3057,646078.5,0.07739999999999685,False,2
24710,True,,False,0.00019999999999999185,2871,762129.3125,0.02579999999999895,False,0
24732,True,,False,0.00019999999999997797,3994,650640.0625,0.072599999999992,False,3
24754,True,,False,0.00019999999999999185,2888,879911.0625,0.002799999999999886,True,0
24774,True,,False,0.00019999999999999185,3143,921615.5,0.17799999999999275,False,2
24803,True,,False,0.00019999999999997797,3442,842595.0625,0.16999999999998128,False,2
24830,True,,False,0.0001999999999999988,2422,692335.1875,0.021799999999999868,False,0
24861,True,,False,0.00019999999999999185,3150,663614.4375,0.0663999999999973,False,0
24888,True,,False,0.00019999999999997797,3729,674511.375,0.1733999999999809,False,0
24910,True,,False,0.0001999999999999988,2234,676370.1875,0.0033999999999999794,True,0
24931,True,,False,0.00019999999999997797,3635,658823.375,0.15379999999998306,False,0
25013,True,,False,0.00019999999999997797,3800,674983.0625,0.0007999999999999119,True,0
25035,True,,False,0.00019999999999999185,2644,944052.9375,0.0035999999999998533,True,2
25059,True,,False,0.0001999999999999988,2532,1008513.125,0.015999999999999903,False,1
25079,True,,False,0.00019999999999999185,3201,670307.9375,0.0009999999999999593,True,0
25105,True,,False,0.00019999999999997797,3507,690181.5,0.0007999999999999119,True,3
25128,True,,False,0.00019999999999999185,2602,809453.25,0.002599999999999894,True,0
25154,True,,False,0.00020000000000000573,1998,794929.9375,0.01220000000000035,True,5
25178,True,,False,0.00019999999999997797,3765,764103.9375,0.33439999999996317,False,4
25212,True,,False,0.00020000000000000573,2141,1020311.0625,0.0010000000000000286,True,2
25251,True,,False,0.00019999999999999185,2849,969020.8125,0.018599999999999242,False,0
25272,True,,False,0.00020000000000000573,1657,699110.1875,0.0024000000000000687,True,5
25294,True,,False,0.0001999999999999988,2232,791888.0,0.0031999999999999806,True,4
25316,True,,False,0.00019999999999997797,3244,645839.3125,0.12319999999998643,False,0
25341,True,,False,0.00019999999999997797,3398,762379.625,0.03639999999999599,False,4
25363,True,,False,0.00019999999999999185,2701,934617.3125,0.0021999999999999104,True,1
25441,True,,False,0.00019999999999997797,12172,354455.5625,1.106999999999878,False,0
25463,True,,False,0.00019999999999997797,12390,389399.09375,1.1147999999998772,False,0
25487,True,,False,0.00019999999999997797,12281,413038.71875,1.117399999999877,False,0
25519,True,,False,0.00019999999999997797,12344,402568.21875,1.1045999999998783,False,0
25595,True,,False,0.00019999999999997797,11933,384542.5625,1.0963999999998792,False,0
25656,True,,False,0.00019999999999997797,4329,437793.84375,0.02779999999999694,False,0
25683,True,,False,0.00019999999999997797,4394,469585.1875,0.0007999999999999119,True,5
25714,True,,False,0.00019999999999997797,4447,438080.3125,0.033199999999996344,False,9
25750,True,,False,0.00019999999999997797,3948,954661.8125,0.0023999999999997357,True,0
25781,True,,False,0.00019999999999997797,3966,649232.75,0.030999999999996586,False,1
25809,True,,False,0.00019999999999997797,4037,799088.3125,0.08179999999999099,False,4
25898,True,,False,0.00019999999999997797,3941,768067.4375,0.0033999999999996255,True,2
25949,True,,False,0.00019999999999997797,3793,919616.875,0.0029999999999996696,True,2
25971,True,,False,0.00019999999999997797,3839,790061.875,0.13279999999998537,False,0
25998,True,,False,0.00019999999999997797,4551,900064.5625,0.0011999999999998678,True,2
26026,True,,False,0.00019999999999997797,3837,867464.875,0.0025999999999997137,True,1
26050,True,,False,0.00019999999999997797,4466,526162.1875,0.0025999999999997137,True,1
26084,True,,False,0.00019999999999997797,4447,773839.1875,0.0009999999999998899,True,6
26114,True,,False,0.00019999999999997797,4019,855817.8125,0.030799999999996608,False,4
26138,True,,False,0.00019999999999997797,4412,881385.0625,0.0031999999999996476,True,0
26163,True,,False,0.00019999999999997797,4567,873693.625,0.0011999999999998678,True,2
26187,True,,False,0.00019999999999997797,4091,693592.0625,0.0023999999999997357,True,0
26213,True,,False,0.00019999999999997797,3686,887484.9375,0.0029999999999996696,True,1
26242,True,,False,0.00019999999999997797,3546,809652.625,0.02779999999999694,False,3
26270,True,,False,0.00019999999999997797,4355,499610.78125,0.0025999999999997137,True,1
26314,True,,False,0.00019999999999997797,4152,785333.6875,0.12739999999998597,False,7
26354,True,,False,0.00019999999999997797,3520,1021587.625,0.0025999999999997137,True,0
26381,True,,False,0.00019999999999997797,3968,1090930.25,0.0027999999999996916,True,0
26407,True,,False,0.00019999999999997797,4574,664543.75,0.041999999999995374,False,4
26449,True,,False,0.00019999999999997797,4157,637629.4375,0.28479999999996863,False,0
26474,True,,False,0.00019999999999997797,4291,454764.53125,0.02279999999999749,False,0
26510,True,,False,0.00019999999999997797,4440,444575.90625,0.043799999999995176,False,1
26541,True,,False,0.00019999999999997797,3427,796420.3125,0.10419999999998852,False,3
26574,True,,False,0.00019999999999997797,4127,667730.5625,0.08339999999999081,False,3
26603,True,,False,0.00019999999999997797,4001,803866.625,0.15499999999998293,False,2
26635,True,,False,0.00019999999999997797,3259,807724.3125,0.15839999999998255,False,0
26755,True,,False,0.00019999999999997797,4016,787048.8125,0.13139999999998553,False,2
26782,True,,False,0.00019999999999997797,4277,456437.15625,0.0031999999999996476,True,5
26808,True,,False,0.00019999999999997797,3987,1022417.875,0.0031999999999996476,True,0
26838,True,,False,0.0001999999999999988,2436,1004921.5625,0.0011999999999999927,True,2
26861,True,,False,0.00019999999999997797,3567,998109.125,0.0027999999999996916,True,1
26891,True,,False,0.00019999999999999185,2989,1025114.25,0.0029999999999998778,True,4
26928,True,,False,0.00019999999999997797,3955,804148.75,0.0011999999999998678,True,0
26958,True,,False,0.00019999999999997797,4430,766576.125,0.0009999999999998899,True,2
26984,True,,False,0.00019999999999999185,2927,823485.0,0.0033999999999998615,True,4
27013,True,,False,0.00019999999999999185,2638,876811.375,0.002799999999999886,True,0
27046,True,,False,0.00019999999999997797,3442,955735.1875,0.0027999999999996916,True,0
27076,True,,False,0.00019999999999997797,3711,432970.09375,0.03979999999999562,False,0
27100,True,,False,0.00019999999999999185,3213,790577.75,0.1299999999999947,False,0
27124,True,,False,0.00019999999999997797,3492,662000.625,0.07419999999999183,False,2
27148,True,,False,0.00020000000000000573,1804,680123.4375,0.002200000000000063,True,0
27172,True,,False,0.00019999999999997797,3663,780925.6875,0.15119999999998335,False,7
27195,True,,False,0.00019999999999999185,2760,797079.4375,0.032799999999998664,False,0
27218,True,,False,0.00019999999999997797,4422,436973.5625,0.05919999999999348,False,0
27240,True,,False,0.00019999999999999185,2710,792968.3125,0.002799999999999886,True,1
27266,True,,False,0.00019999999999997797,3331,792471.375,0.1307999999999856,False,3
27286,True,,False,0.00019999999999997797,3463,941398.6875,0.0029999999999996696,True,1
27311,True,,False,0.00019999999999997797,3487,664391.9375,0.07499999999999174,False,5
27334,True,,False,0.00019999999999997797,3439,1009445.5625,0.0029999999999996696,True,8
27366,True,,False,0.00019999999999999185,3212,770609.9375,0.12459999999999492,False,6
27388,True,,False,0.00019999999999999185,3148,791757.625,0.002599999999999894,True,1
27411,True,,False,0.00019999999999999185,2862,986035.125,0.0029999999999998778,True,0
27433,True,,False,0.00019999999999997797,3478,708104.75,0.004999999999999449,True,6
27463,True,,False,0.00019999999999997797,3326,771941.9375,0.12359999999998639,False,0
27486,True,,False,0.00019999999999999185,3127,760622.4375,0.002599999999999894,True,1
27510,True,,False,0.00019999999999999185,2584,1061904.625,0.002799999999999886,True,2
27532,True,,False,0.00019999999999999185,3172,667429.25,0.08739999999999644,False,0
27555,True,,False,0.00019999999999999185,3189,681023.6875,0.0019999999999999185,True,1
27579,True,,False,0.00019999999999997797,3434,708672.875,0.005999999999999339,True,4
27603,True,,False,0.0001999999999999988,2284,681950.5,0.002999999999999982,True,0
27629,True,,False,0.00019999999999997797,3258,743093.25,0.13019999999998566,False,5
27651,True,,False,0.00019999999999999185,3157,765454.4375,0.1153999999999953,False,4
27672,True,,False,0.00019999999999999185,3024,940204.9375,0.002799999999999886,True,10
27697,True,,False,0.00019999999999999185,3163,806266.0,0.002599999999999894,True,10
27724,True,,False,0.00019999999999997797,3345,608489.625,0.0017999999999998018,True,4
27750,True,,False,0.00020000000000000573,1918,760959.9375,0.0012000000000000344,True,3
27773,True,,False,0.00019999999999999185,2884,746620.375,0.0035999999999998533,True,7
27797,True,,False,0.00019999999999999185,3156,872061.0625,0.0009999999999999593,True,0
27824,True,,False,0.00019999999999999185,2840,428319.6875,0.035199999999998566,False,2
27860,True,,False,0.00020000000000000573,1867,757347.6875,0.003000000000000086,True,11
27881,True,,False,0.00019999999999999185,2596,894484.75,0.002799999999999886,True,1
27905,True,,False,0.00019999999999999185,3038,1119300.0,0.0031999999999998696,True,12
27930,True,,False,0.00019999999999997797,3298,713872.875,0.0007999999999999119,True,0
27954,True,,False,0.00019999999999999185,3173,773279.75,0.15039999999999387,False,1
27993,True,,False,0.00019999999999999185,3149,777052.125,0.07259999999999704,False,5
28016,True,,False,0.00019999999999999185,2569,949273.125,0.0029999999999998778,True,6
28037,True,,False,0.00019999999999999185,2931,939341.5625,0.0029999999999998778,True,3
28059,True,,False,0.00020000000000000573,2147,815861.5625,0.00280000000000008,True,1
28084,True,,False,0.00019999999999999185,3195,647004.0,0.023399999999999047,False,0
28109,True,,False,0.00019999999999999185,3206,780322.875,0.12439999999999493,False,3
28130,True,,False,0.0001999999999999988,2429,1019615.0,0.0031999999999999806,True,6
28154,True,,False,0.0001999999999999988,2342,696444.0,0.0025999999999999843,True,7
28178,True,,False,0.0001999999999999988,2532,888175.5625,0.0033999999999999794,True,0
28200,True,,False,0.00019999999999999185,2813,1070030.625,0.002599999999999894,True,12
28223,True,,False,0.00019999999999999185,2859,685656.6875,0.0029999999999998778,True,5
28245,True,,False,0.00019999999999997797,3251,615122.3125,0.07959999999999123,False,4
28272,True,,False,0.00020000000000000573,1549,757903.625,0.0020000000000000573,True,14
28298,True,,False,0.00019999999999999185,2775,1049296.75,0.002599999999999894,True,11
28319,True,,False,0.00019999999999999185,3001,1030421.625,0.0031999999999998696,True,6
28341,True,,False,0.0001999999999999988,2511,839997.3125,0.0031999999999999806,True,2
28739,True,,False,0.00020000000000000573,1708,453030.84375,0.00040000000000001146,True,5
28770,True,,False,0.0001999999999999988,2491,668499.375,0.002799999999999983,True,1
28796,True,,False,0.00019999999999997797,3504,498069.21875,0.0009999999999998899,True,2
28826,True,,False,0.00019999999999999185,2873,676854.6875,0.002599999999999894,True,5
28849,True,,False,0.0001999999999999988,2403,490318.5625,0.001999999999999988,True,1
28900,True,,False,0.00019999999999999185,3052,590727.625,0.08279999999999663,False,5
28977,True,,False,0.0001999999999999988,2307,983323.3125,0.0025999999999999843,True,11
29000,True,,False,0.0001999999999999988,2215,473790.1875,0.0017999999999999891,True,4
29026,True,,False,0.00019999999999999185,2964,688279.375,0.0029999999999998778,True,5
29053,True,,False,0.00019999999999999185,2588,814737.875,0.0009999999999999593,True,0
29092,True,,False,0.00019999999999997797,3646,619464.25,0.0007999999999999119,True,3
29139,True,,False,0.00019999999999999185,2671,1124577.0,0.002799999999999886,True,4
29171,True,,False,0.00019999999999997797,4284,473563.15625,0.07559999999999167,False,3
29203,True,,False,0.00019999999999999185,2576,1067083.875,0.0009999999999999593,True,9
29228,True,,False,0.00019999999999997797,3734,435321.75,0.04519999999999502,False,8
29250,True,,False,0.00019999999999999185,2955,862945.1875,0.0007999999999999674,True,6
29285,True,,False,0.00019999999999997797,4379,459427.84375,0.0317999999999965,False,7
29362,True,,False,0.00019999999999999185,3008,1115461.125,0.002799999999999886,True,14
29388,True,,False,0.00019999999999997797,4593,480606.4375,0.008199999999999097,True,3
29417,True,,False,0.0001999999999999988,2349,661272.0625,0.0025999999999999843,True,3
29441,True,,False,0.00019999999999999185,2620,706145.0,0.002799999999999886,True,6
29474,True,,False,0.00019999999999999185,3188,654217.4375,0.002799999999999886,True,3
29505,True,,False,0.00019999999999997797,4526,444584.25,0.007199999999999207,True,4
29549,True,,False,0.00019999999999999185,2757,1110605.25,0.0033999999999998615,True,9
29578,True,,False,0.00019999999999997797,4009,452144.375,0.022199999999997555,False,1
29606,True,,False,0.00019999999999999185,3022,650319.0625,0.021199999999999136,False,5
29639,True,,False,0.00019999999999997797,4463,452899.125,0.015199999999998326,False,0
29669,True,,False,0.00019999999999997797,4285,454954.28125,0.046999999999994824,False,0
29702,True,,False,0.00019999999999997797,3383,605705.75,0.029199999999996784,False,4
29741,True,,False,0.00019999999999997797,3249,457976.625,0.03759999999999586,False,0
29769,True,,False,0.00019999999999997797,4040,450954.25,0.03919999999999568,False,0
29801,True,,False,0.00019999999999997797,3723,647022.125,0.06819999999999249,False,3
29832,True,,False,0.00019999999999999185,2548,863090.8125,0.001199999999999951,True,0
29876,True,,False,0.00019999999999999185,3039,706550.25,0.023199999999999055,False,0
29902,True,,False,0.0001999999999999988,2532,940821.25,0.0031999999999999806,True,3
29925,True,,False,0.00019999999999999185,2649,973800.875,0.0029999999999998778,True,2
29947,True,,False,0.00019999999999997797,4448,453430.125,0.02279999999999749,False,8
29974,True,,False,0.00019999999999999185,2725,645463.625,0.02479999999999899,False,0
30009,True,,False,0.00020000000000000573,1755,757007.75,0.0018000000000000516,True,12
30034,True,,False,0.00019999999999999185,3055,894648.9375,0.0009999999999999593,True,1
30057,True,,False,0.00019999999999997797,3481,434653.125,0.07039999999999225,False,1
30086,True,,False,0.00019999999999997797,3524,597892.5,0.0009999999999998899,True,2
30109,True,,False,0.00019999999999999185,2811,1102403.625,0.0031999999999998696,True,2
30134,True,,False,0.00019999999999997797,3704,599947.6875,0.0009999999999998899,True,8
30155,True,,False,0.00019999999999999185,2742,1014789.1875,0.0031999999999998696,True,3
30178,True,,False,0.00019999999999997797,3462,724374.125,0.10319999999998863,False,3
30201,True,,False,0.00019999999999999185,2963,1076434.5,0.0031999999999998696,True,10
30260,True,,False,0.00019999999999997797,4466,449059.75,0.025399999999997203,False,6
30283,True,,False,0.00019999999999999532,2545,1132359.0,0.003199999999999925,True,5
30312,True,,False,0.00019999999999997797,3283,605963.8125,0.0023999999999997357,True,5
30345,True,,False,0.00019999999999997797,4166,455503.46875,0.0007999999999999119,True,11
30370,True,,False,0.00019999999999997797,4025,653015.75,0.0009999999999998899,True,7
30400,True,,False,0.0001999999999999849,3229,870775.4375,0.0007999999999999396,True,2
30426,True,,False,0.00019999999999997797,3790,648683.4375,0.0317999999999965,False,12
30459,True,,False,0.00020000000000000573,1912,688805.0625,0.002200000000000063,True,6
