time,signal
0.0,32.9728
4e-06,-32.9567
8e-06,-15.5526
1.2e-05,-15.6814
1.6e-05,-15.6814
2e-05,-15.616999999999999
2.4e-05,-15.7136
2.8e-05,-15.7941
3.2e-05,-15.8102
3.6e-05,-15.778
4e-05,-15.8263
4.4e-05,-15.9229
4.8e-05,-15.9068
5.2e-05,-15.890699999999999
5.6e-05,-15.939
6e-05,-16.0034
6.4e-05,-16.0356
6.8e-05,-16.0034
7.2e-05,-16.0195
7.6e-05,-16.1
8e-05,-16.1
8.4e-05,-16.0839
8.8e-05,-16.0839
9.2e-05,-16.1483
9.6e-05,-16.1805
0.0001,-16.1322
0.000104,-16.1483
0.000108,-16.1966
0.000112,-16.2288
0.000116,-16.1966
0.00012,-16.1966
0.000124,-16.2449
0.000128,-16.261
0.000132,-16.2449
0.000136,-16.2449
0.00014,-16.2771
0.000144,-16.3093
0.000148,-16.2771
0.000152,-16.2771
0.000156,-16.2932
0.00016,-16.3254
0.000164,-16.3254
0.000168,-16.3093
0.000172,-16.3415
0.000176,-16.3576
0.00018,-16.3415
0.000184,-16.3254
0.000188,-16.3576
0.000192,-16.3737
0.000196,-16.3737
0.0002,-16.3576
0.000204,-16.3737
0.000208,-16.3898
0.000212,-16.3898
0.000216,-16.3737
0.00022,-16.3737
0.000224,-16.4059
0.000228,-16.4059
0.000232,-16.3898
0.000236,-16.4059
0.00024,-16.4059
0.000244,-16.422
0.000248,-16.422
0.000252,-16.422
0.000256,-16.4381
0.00026,-16.4381
0.000264,-16.422
0.000268,-16.4381
0.000272,-16.4381
0.000276,-16.4542
0.00028,-16.4542
0.000284,-16.4542
0.000288,-16.4542
0.000292,-16.4542
0.000296,-16.4542
0.0003,-16.4542
0.000304,-16.470299999999998
0.000308,-16.470299999999998
0.000312,-16.4542
0.000316,-16.470299999999998
0.00032,-16.470299999999998
0.000324,-16.4864
0.000328,-16.4864
0.000332,-16.4864
0.000336,-16.4864
0.00034,-16.4864
0.000344,-16.5025
0.000348,-16.4864
0.000352,-16.5025
0.000356,-16.5025
0.00036,-16.5025
0.000364,-16.5025
0.000368,-16.5025
0.000372,-16.5025
0.000376,-16.5186
0.00038,-16.5025
0.000384,-16.5025
0.000388,-16.5025
0.000392,-16.5186
0.000396,-16.5186
0.0004,-16.5025
0.000404,-16.5186
0.000408,-16.5347
0.000412,-16.5186
0.000416,-16.5347
0.00042,-16.5186
0.000424,-16.5347
0.000428,-16.5347
0.000432,-16.5347
0.000436,-16.5347
0.00044,-16.5347
0.000444,-16.5347
0.000448,-16.5347
0.000452,-16.5347
0.000456,-16.5347
0.00046,-16.5347
0.000464,-16.5347
0.000468,-16.5508
0.000472,-16.5508
0.000476,-16.5347
0.00048,-16.5508
0.000484,-16.5347
0.000488,-16.5508
0.000492,-16.5508
0.000496,-16.5508
0.0005,-16.5508
0.000504,-16.5508
0.000508,-16.5508
0.000512,-16.5508
0.000516,-16.5508
0.00052,-16.5508
0.000524,-16.5669
0.000528,-16.5669
0.000532,-16.5669
0.000536,-16.5508
0.00054,-16.5669
0.000544,-16.5669
0.000548,-16.5669
0.000552,-16.5669
0.000556,-16.5669
0.00056,-16.5669
0.000564,-16.5669
0.000568,-16.5669
0.000572,-16.5669
0.000576,-16.5669
0.00058,-16.583
0.000584,-16.583
0.000588,-16.583
0.000592,-16.583
0.000596,-16.583
0.0006,-16.583
0.000604,-16.583
0.000608,-16.583
0.000612,-16.583
0.000616,-16.583
0.00062,-16.5669
0.000624,-16.583
0.000628,-16.583
0.000632,-16.583
0.000636,-16.583
0.00064,-16.583
0.000644,-16.583
0.000648,-16.583
0.000652,-16.583
0.000656,-16.583
0.00066,-16.583
0.000664,-16.583
0.000668,-16.583
0.000672,-16.5991
0.000676,-16.5991
0.00068,-16.583
0.000684,-16.583
0.000688,-16.5991
0.000692,-16.5991
0.000696,-16.583
0.0007,-16.583
0.000704,-16.5991
0.000708,-16.5991
0.000712,-16.5991
0.000716,-16.583
0.00072,-16.583
0.000724,-16.583
0.000728,-16.5991
0.000732,-16.583
0.000736,-16.5991
0.00074,-16.583
0.000744,-16.5991
0.000748,-16.5991
0.000752,-16.5991
0.000756,-16.5991
0.00076,-16.5991
0.000764,-16.5991
0.000768,-16.5991
0.000772,-16.5991
0.000776,-16.5991
0.00078,-16.5991
0.000784,-16.5991
0.000788,-16.5991
0.000792,-16.5991
0.000796,-16.583
0.0008,-16.5991
0.000804,-16.5991
0.000808,-16.5991
0.000812,-16.5991
0.000816,-16.5991
0.00082,-16.5991
0.000824,-16.5991
0.000828,-16.5991
0.000832,-16.5991
0.000836,-16.5991
0.00084,-16.5991
0.000844,-16.5991
0.000848,-16.5991
0.000852,-16.5991
0.000856,-16.583
0.00086,-16.615199999999998
0.000864,-16.615199999999998
0.000868,-16.5991
0.000872,-16.5991
0.000876,-16.5991
0.00088,-16.5991
0.000884,-16.5991
0.000888,-16.5991
0.000892,-16.5991
0.000896,-16.5991
0.0009,-16.5991
0.000904,-16.5991
0.000908,-16.5991
0.000912,-16.615199999999998
0.000916,-16.5991
0.00092,-16.615199999999998
0.000924,-16.5991
0.000928,-16.5991
0.000932,-16.5991
0.000936,-16.5991
0.00094,-16.5991
0.000944,-16.5991
0.000948,-16.5991
0.000952,-16.5991
0.000956,-16.5991
0.00096,-16.5991
0.000964,-16.5991
0.000968,-16.5991
0.000972,-16.5991
0.000976,-16.5991
0.00098,-16.5991
0.000984,-16.615199999999998
0.000988,-16.5991
0.000992,-16.615199999999998
0.000996,-16.5991
0.001,-16.615199999999998
0.001004,-16.615199999999998
0.001008,-16.615199999999998
0.001012,-16.5991
0.001016,-16.615199999999998
0.00102,-16.5991
0.001024,-16.5991
0.001028,-16.5991
0.001032,-16.5991
0.001036,-16.5991
0.00104,-16.615199999999998
0.001044,-16.5991
0.001048,-16.5991
0.001052,-16.5991
0.001056,-16.5991
0.00106,-16.5991
0.001064,-16.5991
0.001068,-16.5991
0.001072,-16.5991
0.001076,-16.5991
0.00108,-16.5991
0.001084,-16.5991
0.001088,-16.5991
0.001092,-16.5991
0.001096,-16.5991
0.0011,-16.5991
0.001104,-16.5991
0.001108,-16.5991
0.001112,-16.5991
0.001116,-16.5991
0.00112,-16.5991
0.001124,-16.5991
0.001128,-16.583
0.001132,-16.5991
0.001136,-16.583
0.00114,-16.5991
0.001144,-16.5991
0.001148,-16.5991
0.001152,-16.5991
0.001156,-16.5991
0.00116,-16.5991
0.001164,-16.583
0.001168,-16.5991
0.001172,-16.5991
0.001176,-16.5991
0.00118,-16.5991
0.001184,-16.5991
0.001188,-16.5991
0.001192,-16.5991
0.001196,-16.5991
0.0012,-16.5991
0.001204,-16.5991
0.001208,-16.5991
0.001212,-16.583
0.001216,-16.5991
0.00122,-16.5991
0.001224,-16.583
0.001228,-16.583
0.001232,-16.5991
0.001236,-16.5991
0.00124,-16.5991
0.001244,-16.5991
0.001248,-16.583
0.001252,-16.583
0.001256,-16.5991
0.00126,-16.5991
0.001264,-16.583
0.001268,-16.5991
0.001272,-16.5991
0.001276,-16.583
0.00128,-16.583
0.001284,-16.583
0.001288,-16.5991
0.001292,-16.5991
0.001296,-16.583
0.0013,-16.583
0.001304,-16.583
0.001308,-16.583
0.001312,-16.5991
0.001316,-16.583
0.00132,-16.583
0.001324,-16.583
0.001328,-16.583
0.001332,-16.5991
0.001336,-16.583
0.00134,-16.583
0.001344,-16.583
0.001348,-16.583
0.001352,-16.583
0.001356,-16.583
0.00136,-16.583
0.001364,-16.583
0.001368,-16.583
0.001372,-16.583
0.001376,-16.583
0.00138,-16.583
0.001384,-16.583
0.001388,-16.583
0.001392,-16.583
0.001396,-16.5669
0.0014,-16.583
0.001404,-16.583
0.001408,-16.583
0.001412,-16.583
0.001416,-16.583
0.00142,-16.5669
0.001424,-16.583
0.001428,-16.583
0.001432,-16.5669
0.001436,-16.583
0.00144,-16.583
0.001444,-16.5669
0.001448,-16.583
0.001452,-16.583
0.001456,-16.583
0.00146,-16.5669
0.001464,-16.5669
0.001468,-16.5669
0.001472,-16.5669
0.001476,-16.5669
0.00148,-16.583
0.001484,-16.5669
0.001488,-16.5669
0.001492,-16.5669
0.001496,-16.5669
0.0015,-16.5669
0.001504,-16.5669
0.001508,-16.5669
0.001512,-16.5669
0.001516,-16.5669
0.00152,-16.5669
0.001524,-16.5669
0.001528,-16.5669
0.001532,-16.5669
0.001536,-16.5669
0.00154,-16.5669
0.001544,-16.5669
0.001548,-16.5669
0.001552,-16.5508
0.001556,-16.5669
